date,NDCI_mean,NDTI_mean,FAI_mean,NDCI_mean_loess,NDTI_mean_loess,FAI_mean_loess
2021-01-10,0.07175134136750909,-0.14556415519854896,0.01845199795548343,0.05937636543622214,-0.13292018211657602,0.01680012859715231
2021-01-10,0.04859073563592379,-0.13376922520080786,0.016994567517644783,0.060259762872106354,-0.12883818229507774,0.01650859181724487
2021-01-20,0.0716235301059699,-0.13938467204592342,0.016187115276459017,0.061191364987417354,-0.12496290784847056,0.016246116373400597
2021-01-20,0.0407694314660834,-0.13644863495225676,0.015242451759234032,0.06217964705618219,-0.12130322048048708,0.016017331593618032
2021-01-25,0.0665061753804081,-0.08091708471501556,0.017403843376343153,0.06323391582346688,-0.11784860043051182,0.01582792897870802
2021-01-25,0.08040530435366038,-0.09130970615353548,0.018569726058092716,0.06438114175491111,-0.11456870352756333,0.01568502651302352
2021-02-09,0.0797110893695635,-0.12203354124057762,0.014378728474401102,0.06565612325914597,-0.11144320867219508,0.01559505389998567
2021-02-09,0.06282286077024318,-0.11684497951499995,0.013710792930884515,0.06708406822582852,-0.10846325930249896,0.015560959585883768
2021-02-24,0.05706151775324188,-0.07806197141990821,0.01092353112647659,0.06866615962175017,-0.10559697336848056,0.01558176455217392
2021-03-01,0.046688923899312625,-0.06527934616658507,0.010307948499250538,0.07040021297966549,-0.10288446791450231,0.01566076107355848
2021-03-01,0.049414907059634174,-0.05261062740146526,0.010525115339840482,0.07353682163270553,-0.10289582012504095,0.01630252939915867
2021-03-06,0.08975854654517935,-0.1404912132809631,0.014502780701341854,0.07735028737275318,-0.10432805494830627,0.017190158970400677
2021-03-06,0.07773007122734758,-0.12592608580040257,0.013560578868982674,0.08209045216030048,-0.107444651841859,0.01845097805104885
2021-03-26,0.055503028995897506,-0.048908609762562685,0.014777248524422618,0.0876206625427075,-0.11191775435970296,0.02022952019938651
2021-04-05,0.08607832813854711,-0.09863956071788677,0.02271345419296486,0.09340990302027811,-0.11694794450283713,0.02240642167410125
2021-04-05,0.1341629585116988,-0.1266404850453811,0.026044417420771876,0.09890308164469562,-0.12204166572647034,0.02434745529695323
2021-05-30,0.08934979698372983,-0.10538021444513988,0.03886078755392079,0.10368235670940681,-0.12683964996561098,0.025520789508236212
2021-05-30,0.10826691029200765,-0.12644700449723875,0.03872499322889832,0.10751431520918427,-0.1308614050375518,0.026052545460220494
2021-08-08,0.18866868112028226,-0.20663963928020515,0.04193081541686951,0.1104394119891423,-0.1339356660614891,0.026279723302627636
2021-08-08,0.18529582124164598,-0.2013908239748588,0.04170803743767287,0.11265629323209395,-0.13639818017192493,0.026430971296080484
2021-08-28,0.13348901674817096,-0.16210049835684773,0.040982098481031556,0.11436780075292162,-0.13859956694218173,0.0266392162730135
2021-08-28,0.13664581302534862,-0.16597123411632778,0.040986885154369546,0.11555207951009883,-0.14066503574487002,0.026964884205011905
2021-10-02,0.11487027541392095,-0.14468638449965812,0.03576252307703124,0.11598613147072578,-0.14224654357837996,0.02743365971798314
2021-10-02,0.11877299939816272,-0.14593130148252967,0.03568834259482707,0.11548776658656941,-0.1428460332724013,0.027721873645736337
2021-12-11,0.08999458941533653,-0.11099101915101318,0.021041898177524075,0.11397005843979005,-0.14189025883401465,0.02676825255921019
2021-12-11,0.09386928480784036,-0.1150559071727177,0.020694467616063715,0.11142326718022781,-0.13904345858263326,0.024579213701141425
2022-01-05,0.10641967667597746,-0.1479838282031582,0.01931542721951123,0.10813408551664916,-0.13453085518823615,0.022267697767450807
2022-01-05,0.10804964582038258,-0.15727845949975722,0.018619967848947153,0.10507024372534099,-0.12914606698718104,0.020357115267216463
2022-01-10,0.11158571266066641,-0.12405662761888904,0.017334219333522246,0.1029323392512527,-0.12355404240530632,0.019015683394078685
2022-01-10,0.08888858806394899,-0.12284926998477555,0.016568713912069256,0.10187616666239122,-0.11842452112538007,0.018202565059915125
2022-02-24,0.12124674278887775,-0.1386161166741956,0.014438162653127817,0.10156866039654053,-0.11430478341175362,0.017797975303175038
2022-02-24,0.11888734086454762,-0.14289129618701144,0.01380145751516035,0.10145960898196886,-0.11149771980543662,0.017715922587793198
2022-03-11,0.05592824147887182,-0.06874758859400404,0.008809770569895316,0.10116498389419405,-0.1098455500361516,0.01791184598367626
2022-03-11,0.06613333269494075,-0.07101777316756844,0.00905593794349338,0.10063102123237361,-0.1088917806505385,0.018336800771002117
2022-03-16,0.09321692502979233,-0.036174236168810416,0.017146403000676227,0.09984581654672679,-0.10829333964089284,0.01898724492139495
2022-03-16,0.14917094754323787,-0.006554394488222423,0.019852253634577568,0.09903912263345623,-0.10811185394116554,0.01988741475309679
2022-04-05,0.10353362719166381,-0.06834050388554916,0.02053852721241748,0.0986020527106604,-0.1088226714205549,0.02105722691618184
2022-04-10,0.12760555578363195,-0.1230751373264808,0.0238036057498873,0.0987830394928949,-0.11077656102216586,0.022532675918458322
2022-04-10,0.09199966621093073,-0.09319988539529414,0.022519667510679665,0.09979193767119336,-0.11439900632070003,0.024319600845500392
2022-04-20,0.059382464063975585,-0.11487895918562144,0.02454483399887463,0.1016133796453396,-0.12025433193492942,0.026328485858384317
2022-04-20,0.08735484340026836,-0.13322130231742588,0.02467377573272923,0.10389102519379192,-0.12819212018863316,0.028337427897126854
2022-04-25,0.12073663324823469,-0.1357300272844319,0.04101241914631772,0.10606360188920315,-0.13686772542033868,0.030130531571843547
2022-05-05,0.08984438187997434,-0.15019111594235382,0.033054803091601845,0.10802323052492876,-0.14495002853654737,0.03159872257095262
