date,NDCI_mean,NDTI_mean,FAI_mean,NDCI_mean_loess,NDTI_mean_loess,FAI_mean_loess
2021-01-10,0.1981302893332657,-0.009925160805437313,0.08578847530400852,0.16853974801014635,0.018744998076290827,0.08338569455582838
2021-02-09,0.1938760643840503,0.00913763125684807,0.09927952421444831,0.1760202346953471,0.01025817078675684,0.08882397748044947
2021-02-09,0.176802130973713,-0.0010200245121554845,0.0963138235144585,0.1836204144247138,0.001724373343051052,0.0943068995420631
2021-02-24,0.15473642848705493,0.004904542151234037,0.08963685204935301,0.19125807840983536,-0.00679225810911521,0.09981893389910719
2021-02-24,0.18310352777194944,0.01230741291579962,0.09525496624249459,0.1988418509418292,-0.01521188010092476,0.10533727726887306
2021-03-31,0.18571493288665572,0.002946160562194165,0.11228273953826279,0.2062997281673099,-0.02345813072716538,0.1108448132597809
2021-03-31,0.1932658344819094,0.0032295457182363995,0.11432742099390913,0.21359145234285773,-0.03148427614728504,0.1163346939990285
2021-04-05,0.25051965148706007,-0.07254863002773496,0.11952281095611382,0.22075116083427593,-0.03931631604251482,0.12180812869757256
2021-04-05,0.30797279801621763,-0.08592876922474278,0.12918293325306993,0.22802709269218252,-0.0471900612430557,0.12730190778021339
2021-04-10,0.2640107402727825,-0.07859689979566505,0.13720775253270193,0.23642801942576766,-0.05604152416448057,0.13304147353164528
2021-04-10,0.24876856841810382,-0.07253670855311448,0.13412839547587976,0.24434257072857404,-0.06421375029395836,0.13887129654309266
2021-04-20,0.2531982430447123,-0.08166549283487344,0.14755232437888374,0.2518794342079184,-0.07220683062116119,0.1445667969470511
2021-04-20,0.29725959774129823,-0.09462913402711212,0.15831936387315892,0.2584263254784935,-0.07927986254334965,0.1497607245275149
2021-04-30,0.2655523485778258,-0.07229482802067046,0.16047888465096738,0.2635066923723462,-0.08525627519881025,0.15414817406716042
2021-04-30,0.2505207424880377,-0.07079570668046942,0.15606312805419587,0.2667085031183492,-0.0903469500885525,0.15758173151822127
2021-05-10,0.23006045231122182,-0.07221464434726908,0.15819827516812976,0.26816159011917445,-0.09467313803976134,0.16002377578849453
2021-05-10,0.30063894627766846,-0.09206537156390072,0.17684937532509745,0.26850738727530044,-0.09821033993763878,0.16137942538404654
2021-05-30,0.2721472469765711,-0.11670542579128226,0.17726246679747953,0.2682682881972743,-0.10083966325277997,0.16167693349069634
2021-05-30,0.3272831560097982,-0.14797676379586927,0.18881068350995664,0.26758988250057353,-0.10207792179541986,0.1608757702666697
2021-08-08,0.285028746059079,-0.1320616832188751,0.16650524639471329,0.26642283177518933,-0.1017181317648355,0.1589625016961646
2021-08-08,0.2798126372783438,-0.12963402519871764,0.16525716921802136,0.2648143338951308,-0.09977124641048563,0.1561341403483272
2021-08-28,0.2544817334872873,-0.11390881791852658,0.16078691920473057,0.26225778237403663,-0.09606386529707991,0.15246103595562432
2021-08-28,0.2505151643465247,-0.11119197515262222,0.15971011973252924,0.2577938388551826,-0.08981631189907469,0.14775436902069314
2021-10-02,0.2557063625877592,-0.09849064117092851,0.14037319732706946,0.2513055632539941,-0.08051580203013284,0.14187188217740798
2021-10-02,0.25217940101049396,-0.09922669022623219,0.13965297574599406,0.2435635134863393,-0.0682623872599988,0.13519205616741556
2021-11-16,0.24640041285708525,-0.04520223419990276,0.11625275056401145,0.2353568142666649,-0.05385819428981505,0.12837603683198343
2021-11-16,0.23289526711633646,-0.04813587203792401,0.1135265225326139,0.22711020837990029,-0.03886672178810377,0.12179622514104156
2021-12-01,0.2874787584419055,-0.013103046690264155,0.11912669755942132,0.21934897549413096,-0.024637240378677167,0.11569982043199381
2022-01-05,0.19558388347005184,0.025824884088011393,0.10051608800127813,0.21223983800638913,-0.0114687406896235,0.11030858897989664
2022-01-05,0.19781464123585735,0.022184168127929966,0.10061079284374584,0.20563486547034254,0.0007475041251977485,0.10582814971210154
2022-01-10,0.19377209989107885,0.037515297494398435,0.0945909053544733,0.19923972912410132,0.011463812727565473,0.10229908273470353
2022-01-10,0.1794151211945149,0.026003808692468405,0.09253831618011554,0.19341276467920115,0.020028414509115022,0.09978402154450125
2022-02-09,0.1777213337411941,0.05010921262733185,0.09088265177257583,0.1888007503909003,0.026137992130232147,0.09829991194617291
2022-02-09,0.16796041666096234,0.043279749674519294,0.0891027515485888,0.1861018059818227,0.02970300250189194,0.09792308626805442
2022-02-24,0.18716566578264793,0.03293891523613236,0.09522023667269865,0.18539267076534968,0.030657015091463968,0.09857420058706756
2022-02-24,0.18330365143359703,0.024383859690744872,0.09563253693248559,0.1863945564947839,0.02890533436077486,0.10039065820601181
2022-03-16,0.19487015808534983,0.07240076833132465,0.10417629591050824,0.1887699607207722,0.024663886050894323,0.10341843254492687
2022-03-16,0.1424883471288148,0.03594225056819232,0.09050844935450426,0.19237799645852294,0.018321611123138022,0.10738210386178178
2022-04-05,0.1896139006461285,0.025483635859400534,0.10713296590771838,0.1970840042432264,0.01034838799781611,0.11202106130347458
2022-04-05,0.17808221737658966,0.020997892874506204,0.10423701437442885,0.20235867362162246,0.001456687911857614,0.11719234454132368
2022-04-10,0.23526511780191284,0.00034903228039689265,0.12898084988588823,0.20774076912924022,-0.007858438241630315,0.12280394739746686
2022-04-10,0.19051364221736344,-0.006257602712048624,0.1166175013613531,0.21321709600853847,-0.017413153649530104,0.12881023128592142
2022-04-20,0.22215580217048705,-0.06727526053928166,0.14354980241906484,0.2188826760946234,-0.027358491328159047,0.1351310989720089
2022-04-20,0.2663484279570444,-0.07150063782394377,0.15629126756830838,0.2250070853158573,-0.03771716439819337,0.14168272352442704
